"","Order","Family","Genus","Species","Status","Country","State","Period","Epoch","Pct_age_range_in_Epoch","Min.age","Max.age","Collection.number","Collection.authorizer","Reference","Note"
"145","Liptoterna","Adianthidae","Adiantoides","leali","extinct","Argentina","Mendoza","Paleogene","Eocene",100,36,42,92669,"J. Alroy",NA,NA
"146","Liptoterna","Adianthidae","Adiantoides","magnus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,44956,"D. Croft",NA,NA
"147","Liptoterna","Adianthidae","Indalecia","grandensis","extinct","Argentina","Salta","Paleogene","Eocene",100,37.2,48.6,13775,"J. Alroy",NA,NA
"148","Liptoterna","Adianthidae","Proadiantus","excavatus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"149","Liptoterna","Adianthidae","Proadiantus","excavatus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"150","Liptoterna","Adianthidae","Proadiantus","excavatus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"151","Liptoterna","Adianthidae","Proheptaconus","patagonicus","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,27311,"J. Head",NA,NA
"152","Liptoterna","Adianthidae","Proheptaconus","patagonicus","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo",NA,NA
"153","Liptoterna","Adianthidae","Thadanius","hoffstetteri","extinct","Bolivia","La Paz",NA,"Oligocene",74.62,21,29,133596,"C. Jaramillo",NA,NA
"154","Liptoterna","Adianthidae","Thadanius","hoffstetteri","extinct","Bolivia",NA,NA,"Oligocene",74.62,21,29,95688,"M. Uhen",NA,NA
"155","Liptoterna","Adianthidae","Tricoelodus","bicuspidatus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"156","Liptoterna","Adianthidae","Tricoelodus","bicuspidatus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,28.4,92670,"J. Alroy",NA,NA
"157","Liptoterna","Adianthidae","Tricoelodus","boliviensis","extinct","Bolivia","La Paz",NA,"Oligocene",74.62,21,29,133596,"C. Jaramillo",NA,NA
"158","Liptoterna","Adianthidae","Tricoelodus","boliviensis","extinct","Bolivia",NA,NA,"Oligocene",74.62,21,29,95688,"M. Uhen",NA,NA
"159","Rodentia","Agoutidae","Eoincamys","ameghinoi","extinct","Peru","Departamento de Ucayali","Paleogene","Eocene",100,33.9,37.2,149523,"C. Jaramillo",NA,NA
"160","Rodentia","Agoutidae","Eoincamys","parvus","extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,199560,"P. Mannion","https://www.mindat.org/taxon-8533263.html",NA
"161","Rodentia","Agoutidae","Eoincamys","parvus","extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,199562,"P. Mannion","https://www.mindat.org/taxon-8533263.html",NA
"162","Rodentia","Agoutidae","Eoincamys","parvus","extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,199563,"P. Mannion","https://www.mindat.org/taxon-8533263.html",NA
"163","Rodentia","Agoutidae","Eoincamys","pascuali","extinct","Peru","Departamento de Ucayali","Paleogene","Eocene",100,33.9,37.2,149523,"C. Jaramillo",NA,NA
"164","Rodentia","Agoutidae","Eoincamys","pascuali","extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,199559,"P. Mannion",NA,NA
"165","Rodentia","Agoutidae","Eoincamys","pascuali","extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,207064,"P. Mannion",NA,NA
"166","Rodentia","Agoutidae","Eoincamys","valverdei","extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,199560,"P. Mannion","https://www.mindat.org/taxon-8533263.html",NA
"167","Rodentia","Agoutidae","Eoincamys","valverdei","extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,199561,"P. Mannion","https://www.mindat.org/taxon-8533263.html",NA
"168","Rodentia","Agoutidae","Eoincamys","valverdei","extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,199562,"P. Mannion","https://www.mindat.org/taxon-8533263.html",NA
"169","Rodentia","Agoutidae","Eoincamys","valverdei","extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,199563,"P. Mannion","https://www.mindat.org/taxon-8533263.html",NA
"170","Rodentia","Agoutidae","Eoincamys",NA,"extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,199561,"P. Mannion",NA,NA
"171","Rodentia","Agoutidae","Eoincamys",NA,"extinct","Peru",NA,"Paleogene","Oligocene",100,28.4,33.9,207063,"P. Mannion",NA,NA
"172","Rodentia","Agoutidae","Eopicure","kraglievichi","extinct","Peru","Departamento de Ucayali","Paleogene","Eocene",100,33.9,37.2,149523,"C. Jaramillo",NA,NA
"173",NA,"Alcidedorbignyidae","Alcidedorbignya","inopinata","extinct","Bolivia","Mizque","Paleogene","Paleocene",99.01,61.7,66.043,13501,"J. Alroy",NA,NA
"174",NA,"Alcidedorbignyidae","Alcidedorbignya","inopinata","extinct","Bolivia","Mizque","Paleogene","Paleocene",99.01,61.7,66.043,138710,"P. Mannion",NA,NA
"175",NA,"Ameghinichnidae","Ameghinichnus","manantialensis","extinct","Argentina","Santa Cruz","Jurassic","Upper Jurassic",86.66,155.7,164.7,85570,"M. Carrano",NA,NA
"176",NA,"Ameghinichnidae","Ameghinichnus","patagonicus","extinct","Argentina","Santa Cruz","Jurassic","Upper Jurassic",86.66,155.7,164.7,85570,"M. Carrano",NA,NA
"177",NA,"Amphicyonidae","Daphoenodon",NA,"extinct","Panama","Panama City","Neogene","Miocene",100,18.81,19.12,144879,"C. Jaramillo",NA,NA
"178",NA,"Anthracotheriidae","Arretotherium","meridionale","extinct","Panama","Panama",NA,"Oligocene",74.93,20.43,30.8,152378,"C. Jaramillo",NA,NA
"179",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,14211,"J. Alroy",NA,NA
"180",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,49851,"J. Alroy",NA,NA
"181",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,28.4,92670,"J. Alroy",NA,NA
"182",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,146358,"C. Jaramillo",NA,NA
"183",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,33.9,176201,"J. Zijlstra",NA,NA
"184",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,176467,"J. Zijlstra",NA,NA
"185",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,176647,"J. Zijlstra",NA,NA
"186",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,176648,"J. Zijlstra",NA,NA
"187",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Rio Negro","Paleogene","Oligocene",100,28.4,33.9,38651,"D. Croft",NA,NA
"188",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Santa Cruz",NA,"Oligocene",74.62,21,29,50074,"J. Alroy",NA,NA
"189",NA,"Archaeohyracidae","Archaeohyrax","patagonicus","extinct","Argentina","Santa Cruz",NA,"Oligocene",74.62,21,29,176269,"J. Zijlstra",NA,NA
"190",NA,"Archaeohyracidae","Archaeohyrax",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,42,48,23371,"J. Alroy",NA,NA
"191",NA,"Archaeohyracidae","Archaeohyrax",NA,"extinct","Argentina","Chubut",NA,"Oligocene",74.62,21,29,176465,"J. Zijlstra",NA,NA
"192",NA,"Archaeohyracidae","Archaeohyrax",NA,"extinct","Bolivia","La Paz",NA,"Oligocene",74.62,21,29,133615,"C. Jaramillo",NA,NA
"193",NA,"Archaeohyracidae","Archaeohyrax","suniensis","extinct","Argentina","Mendoza",NA,"Oligocene",74.62,21,29,176466,"J. Zijlstra",NA,NA
"194",NA,"Archaeohyracidae","Archaeohyrax","suniensis","extinct","Bolivia","La Paz",NA,"Oligocene",74.62,21,29,14208,"J. Alroy",NA,NA
"195",NA,"Archaeohyracidae","Archaeohyrax","suniensis","extinct","Bolivia","La Paz",NA,"Oligocene",74.62,21,29,133596,"C. Jaramillo",NA,NA
"196",NA,"Archaeohyracidae","Archaeohyrax","suniensis","extinct","Bolivia",NA,NA,"Oligocene",74.62,21,29,95688,"M. Uhen",NA,NA
"197",NA,"Archaeohyracidae","Archaeotypotherium","pattersoni","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft",NA,NA
"198",NA,"Archaeohyracidae","Archaeotypotherium","propheticus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38611,"D. Croft",NA,NA
"199",NA,"Archaeohyracidae","Archaeotypotherium","propheticus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38653,"D. Croft",NA,NA
"200",NA,"Archaeohyracidae","Archaeotypotherium","propheticus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38875,"D. Croft",NA,NA
"201",NA,"Archaeohyracidae","Archaeotypotherium","propheticus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,33.9,38876,"D. Croft",NA,NA
"202",NA,"Archaeohyracidae","Archaeotypotherium","propheticus","extinct","Argentina","Chubut","Paleogene","Eocene",66.83,23.03,55.8,38877,"D. Croft",NA,NA
"203",NA,"Archaeohyracidae","Archaeotypotherium","propheticus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,176200,"J. Zijlstra",NA,NA
"204",NA,"Archaeohyracidae","Archaeotypotherium","propheticus","extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,33.9,176201,"J. Zijlstra",NA,NA
"205",NA,"Archaeohyracidae","Archaeotypotherium",NA,"extinct","Argentina","Mendoza",NA,"Oligocene",74.62,21,29,176466,"J. Zijlstra",NA,NA
"206",NA,"Archaeohyracidae","Archaeotypotherium","tinguiriricaense","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft",NA,NA
"207",NA,"Archaeohyracidae","Bryanpattersonia","nesodontoides","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"208",NA,"Archaeohyracidae","Bryanpattersonia","nesodontoides","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"209",NA,"Archaeohyracidae","Bryanpattersonia","sulcidens","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38653,"D. Croft",NA,NA
"210",NA,"Archaeohyracidae","Bryanpattersonia","sulcidens","extinct","Argentina","Chubut","Paleogene","Eocene",66.83,23.03,55.8,38877,"D. Croft",NA,NA
"211",NA,"Archaeohyracidae","Bryanpattersonia","sulcidens","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,55.8,49901,"D. Croft",NA,NA
"212",NA,"Archaeohyracidae","Bryanpattersonia","sulcidens","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,176200,"J. Zijlstra",NA,NA
"213",NA,"Archaeohyracidae","Bryanpattersonia","sulcidens","extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,33.9,176201,"J. Zijlstra",NA,NA
"214",NA,"Archaeohyracidae","Bryanpattersonia","sulcidens","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"215",NA,"Archaeohyracidae","Bryanpattersonia","sulcidens","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft",NA,NA
"216",NA,"Archaeohyracidae","Eohyrax","isotemnoides","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"217",NA,"Archaeohyracidae","Eohyrax","isotemnoides","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176180,"J. Zijlstra",NA,NA
"218",NA,"Archaeohyracidae","Eohyrax","isotemnoides","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176181,"J. Zijlstra",NA,NA
"219",NA,"Archaeohyracidae","Eohyrax","isotemnoides","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176182,"J. Zijlstra",NA,NA
"220",NA,"Archaeohyracidae","Eohyrax","isotemnoides","extinct","Argentina","Santa Cruz","Paleogene","Eocene",100,37.2,48.6,176494,"J. Zijlstra",NA,NA
"221",NA,"Archaeohyracidae","Eohyrax","platyodus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"222",NA,"Archaeohyracidae","Eohyrax","praerusticus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"223",NA,"Archaeohyracidae","Eohyrax","praerusticus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176175,"J. Zijlstra",NA,NA
"224",NA,"Archaeohyracidae","Eohyrax","rusticus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra",NA,NA
"225",NA,"Archaeohyracidae","Eohyrax","rusticus","extinct","Argentina","Córdoba","Paleogene","Eocene",100,42,48,176489,"J. Zijlstra",NA,NA
"226",NA,"Archaeohyracidae","Eohyrax",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,13781,"J. Alroy",NA,NA
"227",NA,"Archaeohyracidae","Eohyrax",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,42,48,23371,"J. Alroy",NA,NA
"228",NA,"Archaeohyracidae","Eohyrax",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"229",NA,"Archaeohyracidae","Protarchaeohyrax","intermedium","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft",NA,NA
"230",NA,"Archaeohyracidae","Protarchaeohyrax","minor","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38653,"D. Croft",NA,NA
"231",NA,"Archaeohyracidae","Protarchaeohyrax","minor","extinct","Argentina","Chubut","Paleogene","Oligocene",100,23.03,33.9,176201,"J. Zijlstra",NA,NA
"232",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Argentina","Chubut","Paleogene","Eocene",100,42,48,38878,"D. Croft",NA,NA
"233",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,38879,"D. Croft",NA,NA
"234",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,175761,"R. Butler",NA,NA
"235",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"236",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176289,"J. Zijlstra",NA,NA
"237",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176290,"J. Zijlstra",NA,NA
"238",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176290,"J. Zijlstra",NA,NA
"239",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176290,"J. Zijlstra",NA,NA
"240",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176290,"J. Zijlstra",NA,NA
"241",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,186572,"P. Mannion",NA,NA
"242",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft",NA,NA
"243",NA,"Archaeohyracidae","Pseudhyrax","eutrachytheroides","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft",NA,NA
"244",NA,"Archaeohyracidae","Pseudhyrax",NA,"extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft",NA,NA
"245",NA,"Archaeohyracidae","Pseudhyrax","strangulatus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176194,"J. Zijlstra",NA,NA
"246",NA,"Archaeohyracidae","Pseudhyrax","strangulatus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"247",NA,"Archaeohyracidae","Pseudhyrax","strangulatus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176286,"J. Zijlstra",NA,NA
"248",NA,"Archaeohyracidae","Pseudhyrax","strangulatus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176290,"J. Zijlstra",NA,NA
"249",NA,"Archaeohyracidae","Pseudhyrax","strangulatus","extinct","Argentina","Chubut","Paleogene","Eocene",66.83,23.03,55.8,176462,"J. Zijlstra",NA,NA
"250",NA,"Archaeohyracidae","Pseudhyrax","strangulatus","extinct","Chile",NA,"Paleogene","Oligocene",100,28.4,33.9,38072,"D. Croft",NA,NA
"251",NA,"Archaeohyracidae","Punahyrax","bondesioi","extinct","Argentina","Catamarca","Paleogene","Eocene",100,33.9,37.2,41608,"D. Croft",NA,NA
"252",NA,"Archaeohyracidae","Punahyrax","bondesioi","extinct","Argentina","Salta","Paleogene","Eocene",100,33.9,37.2,175809,"R. Butler",NA,NA
"253",NA,"Archaeohyracidae","Punahyrax",NA,"extinct","Argentina","Catamarca","Paleogene","Eocene",100,33.9,37.2,41608,"D. Croft",NA,NA
"254",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"255",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"256",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy",NA,NA
"257",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,13781,"J. Alroy",NA,NA
"258",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,39295,"J. Alroy",NA,NA
"259",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,44956,"D. Croft",NA,NA
"260",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,40.4,48.6,133039,"P. Mannion",NA,NA
"261",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,175738,"R. Butler",NA,NA
"262",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,175739,"R. Butler",NA,NA
"263",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,175743,"R. Butler",NA,NA
"264",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,175761,"R. Butler",NA,NA
"265",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,176059,"J. Zijlstra",NA,NA
"266",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra",NA,NA
"267",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra",NA,NA
"268",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra",NA,NA
"269",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,40.4,48.6,176165,"J. Zijlstra",NA,NA
"270",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176166,"J. Zijlstra",NA,NA
"271",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176168,"J. Zijlstra",NA,NA
"272",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176170,"J. Zijlstra",NA,NA
"273",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176172,"J. Zijlstra",NA,NA
"274",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176173,"J. Zijlstra",NA,NA
"275",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra",NA,NA
"276",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176468,"J. Zijlstra",NA,NA
"277",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,188571,"P. Mannion",NA,NA
"278",NA,"Archaeopithecidae","Archaeopithecus","rogeri","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,188572,"P. Mannion",NA,NA
"279",NA,"Argyrolagidae","Anargyrolagus","primus","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,27311,"J. Head",NA,NA
"280",NA,"Argyrolagidae","Argyrolagus","palmeri","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3.6,5.332,152081,"C. Jaramillo",NA,NA
