"","Order","Family","Genus","Species"
"6587","Liptoterna","Proterotheriidae","Guilielmofloweria","plicata"
"6588","Liptoterna","Proterotheriidae","Heteroglyphis","dewoletzky"
"6589","Liptoterna","Proterotheriidae","Josepholeidya","adunca"
"6590","Liptoterna","Proterotheriidae","Josepholeidya","adunca"
"6591","Liptoterna","Proterotheriidae","Josepholeidya","adunca"
"6592","Liptoterna","Proterotheriidae","Josepholeidya","deculca"
"6593","Liptoterna","Proterotheriidae","Lambdaconus","colombianus"
"6594","Liptoterna","Proterotheriidae","Lambdaconus","suinus"
"6595","Liptoterna","Proterotheriidae","Lambdaconus","suinus"
"6596","Liptoterna","Proterotheriidae","Licaphrium","floweri"
"6597","Liptoterna","Proterotheriidae","Licaphrium","floweri"
"6598","Liptoterna","Proterotheriidae","Licaphrium","floweri"
"6599","Liptoterna","Proterotheriidae","Licaphrium","floweri"
"6600","Liptoterna","Proterotheriidae","Licaphrium","mesopotamiense"
"6601","Liptoterna","Proterotheriidae","Licaphrops","festinus"
"6602","Liptoterna","Proterotheriidae","Megadolodus","molariformis"
"6603","Liptoterna","Proterotheriidae","Megadolodus","molariformis"
"6604","Liptoterna","Proterotheriidae","Megadolodus","molariformis"
"6605","Liptoterna","Proterotheriidae","Megadolodus","molariformis"
"6606","Liptoterna","Proterotheriidae","Megadolodus","molariformis"
"6607","Liptoterna","Proterotheriidae","Neobrachytherium","ameghinoi"
"6608","Liptoterna","Proteroptheriidae","Neobrachytherium","ullumense"
"6609","Liptoterna","Proterotheriidae","Neobrachytherium","NA"
"6610","Liptoterna","Proterotheriidae","Neobrachytherium","NA"
"6611","Liptoterna","Proterotheriidae","Neobrachytherium","NA"
"6612","Liptoterna","Proterotheriidae","Neolicaphrium","recens"
"6613","Liptoterna","Proterotheriidae","Paranisolambda","prodromus"
"6614","Liptoterna","Proterotheriidae","Phoradiadius","divortiensis"
"6615","Liptoterna","Proterotheriidae","Picturotherium","migueli"
"6616","Liptoterna","Proterotheriidae","Picturotherium","migueli"
"6617","Liptoterna","Proterotheriidae","Picturotherium","migueli"
"6618","Liptoterna","Proterotheriidae","Picturotherium","migueli"
"6619","Liptoterna","Proterotheriidae","Polyacrodon","lanciformis"
"6620","Liptoterna","Proterotheriidae","Polyacrodon","lanciformis"
"6621","Liptoterna","Proterotheriidae","Polyacrodon","lanciformis"
"6622","Liptoterna","Proterotheriidae","Polyacrodon","ligatus"
"6623","Liptoterna","Proterotheriidae","Polyacrodon","ligatus"
"6624","Liptoterna","Proterotheriidae","Polymorphis","alius"
"6625","Liptoterna","Proterotheriidae","Polymorphis","lechei"
"6626","Liptoterna","Proterotheriidae","Polymorphis","lechei"
"6627","Liptoterna","Proterotheriidae","Polymorphis","planus"
"6628","Liptoterna","Proterotheriidae","Prolicaphrium","sanalfonensis"
"6629","Liptoterna","Proterotheriidae","Prolicaphrium","sanalfonensis"
"6630","Liptoterna","Proterotheriidae","Prolicaphrium","sanalfonensis"
"6631","Liptoterna","Proterotheriidae","Prolicaphrium","sanalfonensis"
"6632","Liptoterna","Proterotheriidae","Prolicaphrium","spectabile"
"6633","Liptoterna","Proterotheriidae","Proterotherium","americanum"
"6634","Liptoterna","Proterotheriidae","Proterotherium","australe"
"6635","Liptoterna","Proterotheriidae","Proterotherium","australe"
"6636","Liptoterna","Proterotheriidae","Proterotherium","australe"
"6637","Liptoterna","Proterotheriidae","Proterotherium","australe"
"6638","Liptoterna","Proterotheriidae","Proterotherium","berroi"
"6639","Liptoterna","Proterotheriidae","Proterotherium","cavum"
"6640","Liptoterna","Proterotheriidae","Proterotherium","cavum"
"6641","Liptoterna","Proterotheriidae","Proterotherium","cavum"
"6642","Liptoterna","Proterotheriidae","Proterotherium","cavum"
"6643","Liptoterna","Proterotheriidae","Proterotherium","cervioides"
"6644","Liptoterna","Proterotheriidae","Proterotherium","gradatum"
"6645","Liptoterna","Proterotheriidae","Proterotherium","intermedium"
"6646","Liptoterna","Proterotheriidae","Proterotherium","intermedium"
"6647","Liptoterna","Proterotheriidae","Proterotherium","NA"
"6648","Liptoterna","Proterotheriidae","Proterotherium","NA"
"6649","Liptoterna","Proterotheriidae","Proterotherium","NA"
"6650","Liptoterna","Proterotheriidae","Protheosodon","coniferus"
"6651","Liptoterna","Proterotheriidae","Protheosodon","NA"
"6652","Liptoterna","Proterotheriidae","Prothoatherium","colombianus"
"6653","Liptoterna","Proterotheriidae","Prothoatherium","lacerum"
"6654","Liptoterna","Proterotheriidae","Ricardolydekkeria","cinctula"
"6655","Liptoterna","Proterotheriidae","Ricardolydekkeria","lunulata"
"6656","Liptoterna","Proterotheriidae","Ricardolydekkeria","praerupta"
"6657","Liptoterna","Proterotheriidae","Ricardolydekkeria","praerupta"
"6658","Liptoterna","Proterotheriidae","Ricardolydekkeria","profunda"
"6659","Liptoterna","Proterotheriidae","Ricardolydekkeria","NA"
"6660","Liptoterna","Proterotheriidae","Tetramerorhinus","cingulatum"
"6661","Liptoterna","Proterotheriidae","Tetramerorhinus","cingulatum"
"6662","Liptoterna","Proterotheriidae","Tetramerorhinus","cingulatum"
"6663","Liptoterna","Proterotheriidae","Tetramerorhinus","fleaglei"
"6664","Liptoterna","Proterotheriidae","Tetramerorhinus","fleaglei"
"6665","Liptoterna","Proterotheriidae","Tetramerorhinus","fleaglei"
"6666","Liptoterna","Proterotheriidae","Tetramerorhinus","fleaglei"
"6667","Liptoterna","Proterotheriidae","Tetramerorhinus","fleaglei"
"6668","Liptoterna","Proterotheriidae","Tetramerorhinus","fleaglei"
"6669","Liptoterna","Proterotheriidae","Tetramerorhinus","fleaglei"
"6670","Liptoterna","Proterotheriidae","Tetramerorhinus","fortis"
"6671","Liptoterna","Proterotheriidae","Tetramerorhinus","lucarius"
"6672","Liptoterna","Proterotheriidae","Tetramerorhinus","mixtum"
"6673","Liptoterna","Proterotheriidae","Tetramerorhinus","mixtum"
"6674","Liptoterna","Proterotheriidae","Tetramerorhinus","prosistens"
"6675","Liptoterna","Proterotheriidae","Tetramerorhinus","prosistens"
"6676","Liptoterna","Proterotheriidae","Tetramerorhinus","prosistens"
"6677","Liptoterna","Proterotheriidae","Tetramerorhinus","prosistens"
"6678","Liptoterna","Proterotheriidae","Tetramerorhinus","prosistens"
"6679","Liptoterna","Proterotheriidae","Tetramerorhinus","NA"
"6680","Liptoterna","Proterotheriidae","Tetramerorhinus","NA"
"6681","Liptoterna","Proterotheriidae","Tetramerorhinus","NA"
"6682","Liptoterna","Proterotheriidae","Thoatherium","minusculum"
"6683","Liptoterna","Proterotheriidae","Thoatherium","minusculum"
"6684","Liptoterna","Proterotheriidae","Thoatherium","minusculum"
"6685","Liptoterna","Proterotheriidae","Thoatherium","minusculum"
"6686","Liptoterna","Proterotheriidae","Thoatherium","minusculum"
"6687","Liptoterna","Proterotheriidae","Thoatherium","minusculum"
"6688","Liptoterna","Proterotheriidae","Thoatherium","minusculum"
"6689","Liptoterna","Proterotheriidae","Thoatherium","minusculum"
"6690","Liptoterna","Proterotheriidae","Thoatherium","minusculum"
"6691","Liptoterna","Proterotheriidae","Thoatherium","minusculum"
"6692","Liptoterna","Proterotheriidae","Thoatherium","NA"
"6693","Liptoterna","Proterotheriidae","Thoatherium","NA"
"6694","Liptoterna","Proterotheriidae","Villarroelia","totoyoi"
"6695","Liptoterna","Proterotheriidae","Villarroelia","totoyoi"
"6696","Liptoterna","Proterotheriidae","Villarroelia","totoyoi"
"6697","Liptoterna","Proterotheriidae","Villarroelia","totoyoi"
"6698","Liptoterna","Proterotheriidae","Villarroelia","totoyoi"
"6699","Liptoterna","Proterotheriidae","Villarroelia","totoyoi"
"6700","Liptoterna","Proterotheriidae","Villarroelia","totoyoi"
"6701","Liptoterna","Proterotheriidae","Xesmodon","langi"
"6702","Liptoterna","Proterotheriidae","Xesmodon","prolixus"
"6703","Cetartiodactyla","Protoceratidae","Paratoceras","coatesi"
"6704","Cetartiodactyla","Protoceratidae","Paratoceras","coatesi"
"6705","Cetartiodactyla","Protoceratidae","Paratoceras","coatesi"
"6706","Cetartiodactyla","Protoceratidae","Paratoceras","coatesi"
"6707","Cetartiodactyla","Protoceratidae","Paratoceras","orarius"
"6708","Cetartiodactyla","Protoceratidae","Paratoceras","tedfordi"
"6709","Cetartiodactyla","Protoceratidae","Paratoceras","tedfordi"
"6710","Cetartiodactyla","Protoceratidae","Paratoceras","wardi"
"6711","Cetartiodactyla","Protoceratidae","Paratoceras","wardi"
"6712","Cetartiodactyla","Protocetidae","Peregocetus","pacificus"
"6713","NA","Protodidelphidae","Carolocoutoia","ferigoloi"
"6714","NA","Protodidelphidae","Guggenheimia","brasiliensis"
"6715","NA","Protodidelphidae","Guggenheimia","crocheti"
"6716","NA","Protodidelphidae","Guggenheimia","crocheti"
"6717","NA","Protodidelphidae","Periprotodidelphis","bergqvistae"
"6718","NA","Protodidelphidae","Protodidelphis","NA"
"6719","NA","Protodidelphidae","Protodidelphis","mastodontoides"
"6720","NA","Protodidelphidae","Protodidelphis","NA"
"6721","NA","Protodidelphidae","Protodidelphis","NA"
"6722","NA","Protodidelphidae","Protodidelphis","NA"
"6723","NA","Protodidelphidae","Protodidelphis","vanzolinii"
"6724","NA","Protodidelphidae","Zeusdelphys","complicatus"
"6725","NA","Protolipternidae","Asmithwoodwardia","scotti"
"6726","NA","Protolipternidae","Asmithwoodwardia","NA"
"6727","NA","Protolipternidae","Asmithwoodwardia","NA"
"6728","NA","Protolipternidae","Asmithwoodwardia","subtrigona"
"6729","NA","Protolipternidae","Asmithwoodwardia","subtrigona"
"6730","NA","Protolipternidae","Asmithwoodwardia","subtrigona"
"6731","NA","Protolipternidae","Asmithwoodwardia","subtrigona"
"6732","NA","Protolipternidae","Asmithwoodwardia","subtrigona"
"6733","NA","Protolipternidae","Miguelsoria","parayirunhor"
"6734","NA","Protolipternidae","Protolipterna","ellipsodontoides"
"6735","Liptoterna","Proterotheriidae","Diplasiotherium","pampa"
"6736","Liptoterna","Proterotheriidae","Diplasiotherium","pampa"
"6737","Liptoterna","Proterotheriidae","Diplasiotherium","pampa"
"6738","Liptoterna","Proterotheriidae","Diplasiotherium","pampa"
"6739","Liptoterna","Proterotheriidae","Diplasiotherium","robustum"
"6740","Liptoterna","Proterotheriidae","Epitherium","laternarium"
"6741","Liptoterna","Proterotheriidae","Epitherium","laternarium"
"6742","Liptoterna","Proterotheriidae","Epitherium","laternarium"
"6743","Liptoterna","Proterotheriidae","Paramacrauchenia","scamnata"
"6744","Notoungulata","Protypotheriidae","Archaeophylus","patrius"
"6745","Notoungulata","Protypotheriidae","Archaeophylus","patrius"
"6746","Notoungulata","Protypotheriidae","Caenophilus","tripartitus"
"6747","Notoungulata","Protypotheriidae","Epipatriarchus","bifidens"
"6748","Notoungulata","Protypotheriidae","Epipatriarchus","bifidens"
"6749","Notoungulata","Protypotheriidae","Epipatriarchus","innexus"
"6750","Notoungulata","Protypotheriidae","Epipatriarchus","NA"
"6751","Notoungulata","Protypotheriidae","Protypotherium","colloncurensis"
"6752","Notoungulata","Protypotheriidae","Protypotherium","colloncurensis"
"6753","Notoungulata","Protypotheriidae","Protypotherium","colloncurensis"
"6754","Notoungulata","Protypotheriidae","Protypotherium","colloncurensis"
"6755","Notoungulata","Protypotheriidae","Protypotherium","colloncurensis"
"6756","Notoungulata","Protypotheriidae","Protypotherium","colloncurensis"
"6757","Notoungulata","Protypotheriidae","Protypotherium","colloncurensis"
"6758","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6759","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6760","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6761","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6762","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6763","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6764","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6765","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6766","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6767","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6768","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6769","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6770","Notoungulata","Protypotheriidae","Protypotherium","endiadys"
"6771","Notoungulata","Protypotheriidae","Protypotherium","minutum"
"6772","Notoungulata","Protypotheriidae","Protypotherium","minutum"
"6773","Notoungulata","Protypotheriidae","Protypotherium","sinclairi"
"6774","Notoungulata","Protypotheriidae","Protypotherium","sinclairi"
"6775","Notoungulata","Protypotheriidae","Protypotherium","sinclairi"
"6776","NA","Pucadelphydae","Andinodelphys","cochabambensis"
"6777","NA","Pucadelphydae","Pucadelphys","andinus"
"6778","NA","Pyrotheridae","Pyrotherium","macfaddeni"
"6779","NA","Pyrotheridae","Pyrotherium","macfaddeni"
"6780","NA","Pyrotheridae","Pyrotherium","romeroi"
"6781","NA","Pyrotheridae","Pyrotherium","romeroi"
"6782","NA","Pyrotheridae","Pyrotherium","romeroi"
"6783","NA","Pyrotheridae","Pyrotherium","romeroi"
"6784","NA","Pyrotheridae","Pyrotherium","sorondoi"
"6785","NA","Pyrotheridae","Pyrotherium","NA"
"6786","NA","Pyrotheridae","Pyrotherium","NA"
"6787","NA","Pyrotheridae","Pyrotherium","NA"
"6788","NA","Pyrotheridae","Pyrotherium","NA"
"6789","NA","Pyrotheridae","Pyrotherium","NA"
"6790","NA","Pyrotheridae","Pyrotherium","NA"
"6791","NA","Pyrotheriidae","Baguatherium","jaureguii"
"6792","NA","Pyrotheriidae","Baguatherium","jaureguii"
"6793","NA","Pyrotheriidae","Colombitherium","tolimense"
"6794","NA","Pyrotheriidae","Propyrotherium","saxeum"
"6795","NA","Pyrotheriidae","Propyrotherium","saxeum"
"6796","NA","Pyrotheriidae","Propyrotherium","saxeum"
"6797","NA","Pyrotheriidae","Propyrotherium","saxeum"
"6798","NA","Pyrotheriidae","Propyrotherium","saxeum"
"6799","NA","Pyrotheriidae","Propyrotherium","NA"
"6800","NA","Reigitheriidae","Reigitherium","bunodontum"
"6801","NA","Reigitheriidae","Reigitherium","bunodontum"
"6802","NA","Reigitheriidae","Reigitherium","bunodontum"
"6803","NA","Reigitheriidae","Reigitherium","bunodontum"
"6804","NA","Rhinocerotidae","Floridaceras","whitei"
"6805","NA","Rhinocerotidae","Floridaceras","whitei"
"6806","NA","Rhinocerotidae","Floridaceras","whitei"
"6807","NA","Rhinocerotidae","Menoceras","barbouri"
"6808","NA","Rhinocerotidae","Menoceras","barbouri"
"6809","NA","Rhinocerotidae","Teleoceras","hicksi"
"6810","NA","Rhynchippidae","Eurygenium","latirostris"
"6811","NA","Rhynchippidae","Eurygenium","pacegnum"
"6812","NA","Rhynchippidae","Eurygenium","pacegnum"
"6813","NA","Rosendolopidae","Hondonadia","fierroensis"
"6814","NA","Rosendolopidae","Hondonadia","parca"
"6815","NA","Rosendolopidae","Hondonadia","pittmanae"
"6816","NA","Rosendolopidae","Hondonadia","praecipitia"
"6817","NA","Rosendolopidae","Hondonadia","pumila"
"6818","NA","Rosendolopidae","Hondonadia","pumila"
"6819","NA","Rosendolopidae","Hondonadia","NA"
"6820","NA","Rosendolopidae","Pascualdelphys","fierroensis"
"6821","NA","Rosendolopidae","Rosendolops","ebaios"
"6822","NA","Rosendolopidae","Rosendolops","ebaios"
"6823","NA","Rosendolopidae","Rosendolops","primigenium"
"6824","NA","Rosendolopidae","Rosendolops","primigenium"
"6825","NA","Rosendolopidae","Rosendolops","NA"
"6826","NA","Sciuridae","Microsciurus","alfari"
"6827","NA","Sciuridae","Nototamias","NA"
"6828","NA","Sciuridae","Petauristodon","NA"
"6829","NA","Sciuridae","Sciurus","gilvigularis"
"6830","NA","Sciuridae","Sciurus","granatensis"
"6831","NA","Sciuridae","Sciurus","granatensis"
"6832","NA","Sciuridae","Sciurus","ignitus"
"6833","NA","Sciuridae","Sciurus","sanborni"
"6834","NA","Sciuridae","Sciurus","spadiceus"
"6835","NA","Sillustaniidae","Roberthoffstetteria","nationalgeographica"
"6836","NA","Sillustaniidae","Sillustania","quechuense"
"6837","Soricomorpha","Solenodontidae","Solenodon","paradoxus"
"6838","Soricomorpha","Soricidae","Cryptotis","NA"
"6839","NA","Sparnotheriodontidae","Sparnotheriodon","epsilonoides"
"6840","Cetartiodactyla","Squalodelphinidae","Furcacetus","flexirostrum"
"6841","Cetartiodactyla","Squalodelphinidae","Macrosqualodelphis","ukupachai"
"6842","Pilosa","Stegotheridae","Stegotherium","caroloameghinoi"
"6843","Pilosa","Stegotheridae","Stegotherium","caroloameghinoi"
"6844","Pilosa","Stegotheridae","Stegotherium","notohippidensis"
"6845","Pilosa","Stegotheridae","Stegotherium","notohippidensis"
"6846","Pilosa","Stegotheridae","Stegotherium","pascuali"
"6847","Pilosa","Stegotheridae","Stegotherium","simplex"
"6848","Pilosa","Stegotheridae","Stegotherium","tauberi"
"6849","Pilosa","Stegotheridae","Stegotherium","tauberi"
"6850","Pilosa","Stegotheridae","Stegotherium","tauberi"
"6851","Pilosa","Stegotheridae","Stegotherium","tauberi"
"6852","Pilosa","Stegotheridae","Stegotherium","tessellatum"
"6853","Pilosa","Stegotheridae","Stegotherium","tessellatum"
"6854","Pilosa","Stegotheridae","Stegotherium","tessellatum"
"6855","Pilosa","Stegotheridae","Stegotherium","variegatum"
"6856","Pilosa","Stegotheridae","Stegotherium","variegatum"
"6857","NA","Sternbergiidae","Carolopaulacoutoia","itaboraiensis"
"6858","NA","Sternbergiidae","Carolopaulacoutoia","NA"
"6859","NA","Sternbergiidae","Didelphopsis","cabrerai"
"6860","NA","Sternbergiidae","Didelphopsis","NA"
"6861","NA","Sternbergiidae","Didelphopsis","NA"
"6862","NA","Sternbergiidae","Itaboraidelphys","camposi"
"6863","NA","Sternbergiidae","Itaboraidelphys","NA"
"6864","NA","Sudamericidae","Gondwanatherium","patagonicum"
"6865","NA","Sudamericidae","Greniodon","sylvaticus"
"6866","NA","Sudamericidae","Sudamerica","ameghinoi"
"6867","NA","Sudamericidae","Sudamerica","ameghinoi"
"6868","Perissodactyla","Tapiridae","Tapirus","bairdii"
"6869","Perissodactyla","Tapiridae","Tapirus","greslebini"
"6870","Perissodactyla","Tapiridae","Tapirus","mesopotamicus"
"6871","Perissodactyla","Tapiridae","Tapirus","mesopotamicus"
"6872","Perissodactyla","Tapiridae","Tapirus","olivaresi"
"6873","Perissodactyla","Tapiridae","Tapirus","rondoniensis"
"6874","Perissodactyla","Tapiridae","Tapirus","NA"
"6875","Perissodactyla","Tapiridae","Tapirus","NA"
"6876","Perissodactyla","Tapiridae","Tapirus","NA"
"6877","Perissodactyla","Tapiridae","Tapirus","NA"
"6878","Perissodactyla","Tapiridae","Tapirus","NA"
"6879","Perissodactyla","Tapiridae","Tapirus","NA"
"6880","Perissodactyla","Tapiridae","Tapirus","NA"
"6881","Perissodactyla","Tapiridae","Tapirus","NA"
"6882","Perissodactyla","Tapiridae","Tapirus","NA"
"6883","Perissodactyla","Tapiridae","Tapirus","tarijensis"
"6884","Perissodactyla","Tapiridae","Tapirus","terrestris"
"6885","Perissodactyla","Tapiridae","Tapirus","terrestris"
"6886","Perissodactyla","Tapiridae","Tapirus","terrestris"
"6887","Perissodactyla","Tapiridae","Tapirus","terrestris"
"6888","Perissodactyla","Tapiridae","Tapirus","terrestris"
"6889","Perissodactyla","Tapiridae","Tapirus","terrestris"
"6890","Perissodactyla","Tapiridae","Tapirus","terrestris"
